2019-10-17 13:01:06 INFO  Car - Speed:   1.0; Angle:  NORTH; Position:   5,4; Parcels:      0; Health: 200.0; Health Usage: 200.0; Fuel: 974.0; Tile: ROAD
2019-10-17 13:01:06 INFO  Car - Speed:   1.0; Angle:  NORTH; Position:   5,5; Parcels:      0; Health: 200.0; Health Usage: 200.0; Fuel: 973.0; Tile: ROAD
2019-10-17 13:01:06 INFO  Car - Speed:   1.0; Angle:  NORTH; Position:   5,6; Parcels:      0; Health: 200.0; Health Usage: 200.0; Fuel: 972.0; Tile: ROAD
2019-10-17 13:01:07 INFO  Car - Speed:   1.0; Angle:  NORTH; Position:   5,7; Parcels:      0; Health: 200.0; Health Usage: 200.0; Fuel: 971.0; Tile: ROAD
2019-10-17 13:01:07 INFO  Car - Speed:   1.0; Angle:   WEST; Position:   4,7; Parcels:      0; Health: 200.0; Health Usage: 200.0; Fuel: 970.0; Tile: ROAD
2019-10-17 13:01:07 INFO  Car - Speed:   1.0; Angle:   WEST; Position:   3,7; Parcels:      0; Health: 200.0; Health Usage: 200.0; Fuel: 969.0; Tile: ROAD
2019-10-17 13:01:07 INFO  Car - Speed:   1.0; Angle:   WEST; Position:   2,7; Parcels:      0; Health: 200.0; Health Usage: 200.0; Fuel: 968.0; Tile: ROAD
2019-10-17 13:01:08 INFO  Car - Speed:   1.0; Angle:   WEST; Position:   1,7; Parcels:      0; Health: 200.0; Health Usage: 200.0; Fuel: 967.0; Tile: ROAD
2019-10-17 13:01:08 INFO  Car - Speed:   1.0; Angle:  NORTH; Position:   1,8; Parcels:      0; Health: 200.0; Health Usage: 200.0; Fuel: 966.0; Tile: ROAD
2019-10-17 13:01:08 INFO  Car - Speed:   1.0; Angle:  NORTH; Position:   1,9; Parcels:      0; Health: 200.0; Health Usage: 200.0; Fuel: 965.0; Tile: ROAD
2019-10-17 13:01:08 INFO  Car - Speed:   1.0; Angle:  NORTH; Position:  1,10; Parcels:      0; Health: 200.0; Health Usage: 200.0; Fuel: 964.0; Tile: ROAD
2019-10-17 13:01:09 INFO  Car - Speed:   1.0; Angle:  NORTH; Position:  1,11; Parcels:      0; Health: 200.0; Health Usage: 200.0; Fuel: 963.0; Tile: ROAD
2019-10-17 13:01:09 INFO  Car - Speed:   1.0; Angle:  NORTH; Position:  1,12; Parcels:      0; Health: 200.0; Health Usage: 200.0; Fuel: 962.0; Tile: ROAD
2019-10-17 13:01:09 INFO  Car - Speed:   1.0; Angle:  NORTH; Position:  1,13; Parcels:      0; Health: 200.0; Health Usage: 200.0; Fuel: 961.0; Tile: ROAD
2019-10-17 13:01:09 INFO  Car - Speed:   1.0; Angle:  NORTH; Position:  1,14; Parcels:      0; Health: 200.0; Health Usage: 200.0; Fuel: 960.0; Tile: ROAD
2019-10-17 13:01:10 INFO  Car - Speed:   1.0; Angle:  NORTH; Position:  1,15; Parcels:      0; Health: 200.0; Health Usage: 200.0; Fuel: 959.0; Tile: ROAD
2019-10-17 13:01:10 INFO  Car - Speed:   1.0; Angle:  NORTH; Position:  1,16; Parcels:      0; Health: 200.0; Health Usage: 200.0; Fuel: 958.0; Tile: ROAD
2019-10-17 13:01:10 INFO  Car - Speed:   1.0; Angle:  NORTH; Position:  1,17; Parcels:      1; Health: 200.0; Health Usage: 200.0; Fuel: 957.0; Tile: ROAD
2019-10-17 13:01:10 INFO  Car - Speed:   1.0; Angle:   EAST; Position:  2,17; Parcels:      1; Health: 200.0; Health Usage: 200.0; Fuel: 956.0; Tile: ROAD
2019-10-17 13:01:11 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position:  2,16; Parcels:      1; Health: 200.0; Health Usage: 200.0; Fuel: 955.0; Tile: ROAD
2019-10-17 13:01:11 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position:  2,15; Parcels:      1; Health: 200.0; Health Usage: 200.0; Fuel: 954.0; Tile: ROAD
2019-10-17 13:01:11 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position:  2,14; Parcels:      1; Health: 200.0; Health Usage: 200.0; Fuel: 953.0; Tile: ROAD
2019-10-17 13:01:11 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position:  2,13; Parcels:      1; Health: 200.0; Health Usage: 200.0; Fuel: 952.0; Tile: ROAD
2019-10-17 13:01:12 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position:  2,12; Parcels:      1; Health: 200.0; Health Usage: 200.0; Fuel: 951.0; Tile: ROAD
2019-10-17 13:01:12 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position:  2,11; Parcels:      1; Health: 200.0; Health Usage: 200.0; Fuel: 950.0; Tile: ROAD
2019-10-17 13:01:12 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position:  2,10; Parcels:      1; Health: 200.0; Health Usage: 200.0; Fuel: 949.0; Tile: ROAD
2019-10-17 13:01:12 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position:   2,9; Parcels:      1; Health: 200.0; Health Usage: 200.0; Fuel: 948.0; Tile: ROAD
2019-10-17 13:01:13 INFO  Car - Speed:   1.0; Angle:   EAST; Position:   3,9; Parcels:      1; Health: 200.0; Health Usage: 200.0; Fuel: 947.0; Tile: ROAD
2019-10-17 13:01:13 INFO  Car - Speed:   1.0; Angle:   EAST; Position:   4,9; Parcels:      1; Health: 200.0; Health Usage: 200.0; Fuel: 946.0; Tile: ROAD
2019-10-17 13:01:13 INFO  Car - Speed:   1.0; Angle:   EAST; Position:   5,9; Parcels:      1; Health: 200.0; Health Usage: 200.0; Fuel: 945.0; Tile: ROAD
2019-10-17 13:01:13 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position:   5,8; Parcels:      1; Health: 200.0; Health Usage: 200.0; Fuel: 944.0; Tile: ROAD
2019-10-17 13:01:14 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position:   5,7; Parcels:      1; Health: 200.0; Health Usage: 200.0; Fuel: 943.0; Tile: ROAD
2019-10-17 13:01:14 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position:   5,6; Parcels:      1; Health: 200.0; Health Usage: 200.0; Fuel: 942.0; Tile: ROAD
2019-10-17 13:01:14 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position:   5,5; Parcels:      1; Health: 200.0; Health Usage: 200.0; Fuel: 941.0; Tile: ROAD
2019-10-17 13:01:14 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position:   5,4; Parcels:      1; Health: 200.0; Health Usage: 200.0; Fuel: 940.0; Tile: ROAD
2019-10-17 13:01:15 INFO  Car - Speed:   1.0; Angle:  SOUTH; Position:   5,3; Parcels:      1; Health: 200.0; Health Usage: 200.0; Fuel: 939.0; Tile: ROAD
2019-10-17 13:01:15 INFO  Car - Speed:   1.0; Angle:   WEST; Position:   4,3; Parcels:      1; Health: 200.0; Health Usage: 200.0; Fuel: 938.0; Tile: ROAD
2019-10-17 13:01:15 INFO  Car - Speed:   1.0; Angle:   WEST; Position:   3,3; Parcels:      1; Health: 200.0; Health Usage: 200.0; Fuel: 937.0; Tile: ROAD
